,INPUT 1- Gender,INPUT 2- Age,Current Studying,Percentage Marks,Foreign Languages Known,Dont want to be?,Hobbies,PARAM 1,PARAM 2,PARAM 3,PARAM 4,PARAM 5,PARAM 6,PARAM 7,PARAM 8,PARAM 9,PARAM 10,PARAM 11,PARAM 12,PARAM 13,PARAM 14,PARAM 15,PARAM 16,OUTPUT 1,OUTPUT 2,OUTPUT 3,OUTPUT 4,OUTPUT 5,OUTPUT 6,OUTPUT 7,OUTPUT 8,OUTPUT 9,OUTPUT 10,OUTPUT 11,OUTPUT 12,OUTPUT 13,OUTPUT 14,OUTPUT 15,OUTPUT 16,OUTPUT 17,OUTPUT 18,OUTPUT 19,OUTPUT 20,OUTPUT 35,OUTPUT 36,OUTPUT 37,OUTPUT 38,OUTPUT 39,OUTPUT 40,OUTPUT 41,OUTPUT 21,OUTPUT 22,OUTPUT 23,OUTPUT 24,OUTPUT 25,OUTPUT 26,OUTPUT 27,OUTPUT 28,OUTPUT 29,OUTPUT 30,OUTPUT 31,OUTPUT 32,OUTPUT 33,OUTPUT 34,OUTPUT 42,OUTPUT 43,OUTPUT 44,OUTPUT 45,OUTPUT 46,OUTPUT 47,OUTPUT 48,OUTPUT 49,OUTPUT 50,OUTPUT 51,OUTPUT 52,OUTPUT 53,OUTPUT 54,OUTPUT 55,OUTPUT 56,OUTPUT 57,,,,,,,,,,,,,,,
3711,Male,35.11,,,No,,"Playing Cricket, Listening Music, Visit to new places",55,55,55,33,57,80,60,50,20,0,90,35,80,60,40,60,0.24,0.27,0.02,0.12,0.08,0.25,0.1,0.11,0.12,0.23,,0.23,0.06,0.24,0.2,0.23,0.12,0.21,0.18,0.13,0.1,0.11,0.24,0.15,0.22,,0.15,0.29,0.33,0.25,0.35,0.33,0.27,0.33,0.35,0.38,0.4,0.28,0.2,0.33,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,Male,53.5,,,"German, French, Thai, Sohali",Sitting idle not doing anything/Retire,"Innovation in Electric Mobility, New Energy sources, Medical Science, Scriptures and analysis with establishing corelation with Modern science",66,55,44,11,100,60,80,40,20,0,70,90,0,0,0,70,0.22,0.25,0.01,0.16,0.06,0.29,0.12,0.07,0.14,0.2,,0.2,0.08,0.2,0.26,0.26,0.16,0.22,0.24,0.13,0.11,0.15,0.31,0.17,0.24,,0.13,0.37,0.31,0.33,0.33,0.5,0.41,0.49,0.26,0.57,0.57,0.36,0.31,0.44,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,Male,72.11,Retired Professor,Not Applicable,Russian (Elementary),A Businessman,"Playing Chess, Reading Books on History, Science and few others",0,66,11,11,100,60,180,0,10,0,70,80,0,0,20,60,0.2,0.19,0.01,0.25,0,0.29,0.13,0.07,0.14,0.06,,0.2,0.1,0.21,0.37,0.15,0.25,0.18,0.29,0.12,0.12,0.27,0.26,0.18,0.25,,0.15,0.41,0.17,0.18,0.16,0.53,0.48,0.54,0.25,0.64,0.64,0.35,0.25,0.48,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,Male,15.1,10th standard,85,,I don't want to be in a field which involves complicated mathematical calculations.,"Hobbies- Craft, Handling Gadgets, Drawing, Playing Musical Instruments
Interested in- Robotics & A.I. ",44,66,33,55,57,40,120,30,10,90,70,50,20,40,20,0,0.32,0.36,,,0.21,,0.07,0.26,0.34,0.19,0.12,0.33,0.18,,0.35,0.28,0.29,,,0.25,,,,,,0.3,,0.49,0.3,0.33,0.25,0.26,0.47,0.25,0.36,0.31,0.27,0.44,0.27,0.27,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,Female,40.7,,,,,"Reading, ",44,66,77,44,100,80,100,30,20,0,60,10,0,20,40,60,0.19,0.25,0.02,0.14,0.02,0.24,0.09,0.13,0.11,0.23,,0.2,0.07,0.21,0.25,0.2,0.14,0.19,0.17,0.11,0.11,0.15,0.17,0.15,0.17,,0.18,0.31,0.3,0.22,0.35,0.35,0.35,0.35,0.46,0.41,0.41,0.33,0.16,0.35,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,Female,15,10th SSC pattern,83% in 8th standard,,medical practitioner ,"classical dance (Bharatnatyam), Badminton, drawing and painting ",33,44,11,44,57,80,60,40,30,90,90,15,40,60,40,0,0.26,0.52,,,0.1,,0.31,0.12,0.27,0.17,0.32,0.38,0.29,,0.42,0.29,0.33,,,0.17,,,,,,0.15,,0.34,0.12,0.15,0.15,0.48,0.33,0.51,0.17,0.52,0.52,0.25,0.16,0.53,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,Male,13.5,8th,A1,,,"Reading, Sports (no sports in particular)",88,88,22,22,71,40,80,20,40,100,60,75,40,60,20,0,0.38,0.38,,,0.21,,0.2,0.23,0.39,0.33,0.24,0.27,0.14,,0.35,0.49,0.18,,,0.31,,,,,,0.12,,0.52,0.41,0.44,0.33,0.4,0.45,0.4,0.3,0.49,0.48,0.46,0.37,0.33,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,Female,15.5,,86.5%,No,Doctor,Dancing & Drawing,44,33,77,55,0,20,40,50,30,80,80,30,80,100,20,0,0.25,0.44,,,0.42,,0.26,0.25,0.26,0.3,0.2,0.31,0.35,,0.19,0.11,0.34,,,0.34,,,,,,0.52,,0.28,0.33,0.29,0.28,0.15,0.15,0.13,0.35,0.05,0.05,0.27,0.13,0.16,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,Female,14.6,10th,,German,lawyer,sketching,22,55,88,55,14,20,60,30,40,90,70,40,100,40,60,0,0.28,0.31,,,0.4,,0.09,0.32,0.28,0.25,0.15,0.29,0.15,,0.22,0.12,0.29,,,0.36,,,,,,0.52,,0.36,0.38,0.29,0.3,0.09,0.24,0.07,0.47,0.06,0.05,0.33,0.18,0.08,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,Male,15.4,10th,85%,German,,Singing,33,66,66,22,28,60,60,40,30,40,60,30,100,80,80,0,0.25,0.31,,,0.23,,0.19,0.24,0.23,0.27,0.26,0.24,0.08,,0.35,0.11,0.26,,,0.24,,,,,,0.25,,0.25,0.25,0.11,0.21,0.28,0.22,0.28,0.36,0.32,0.35,0.23,0.14,0.25,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,Female,47.9,,,,,"Reading, listening music, yoga, drawing, painting, playing badminton, writing, etc.",77,77,55,33,85,80,20,50,40,0,90,55,0,0,20,50,0.25,0.26,0.02,0.11,0.08,0.3,0.1,0.13,0.13,0.28,,0.24,0.06,0.26,0.2,0.29,0.11,0.23,0.2,0.15,0.12,0.11,0.24,0.16,0.22,,0.13,0.35,0.4,0.34,0.44,0.37,0.36,0.36,0.41,0.43,0.44,0.37,0.27,0.35,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,Male,59.6,,,,,Music,11,88,100,66,57,60,100,20,30,0,90,85,20,20,80,60,0.23,0.19,0.16,0.22,0.12,0.21,0.05,0.18,0.11,0.17,,0.25,0.14,0.25,0.19,0.23,0.22,0.13,0.2,0.17,0.25,0.25,0.17,0.11,0.13,,0.19,0.37,0.4,0.23,0.4,0.19,0.4,0.15,0.61,0.2,0.17,0.36,0.25,0.19,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,Male,75.5,,,,,,55,88,44,22,57,80,100,30,20,0,80,65,20,60,40,60,0.24,0.24,0.01,0.13,0.08,0.32,0.11,0.08,0.14,0.15,,0.2,0.08,0.25,0.22,0.2,0.13,0.24,0.27,0.15,0.14,0.12,0.25,0.17,0.23,,0.12,0.39,0.31,0.25,0.26,0.41,0.4,0.41,0.31,0.5,0.51,0.33,0.29,0.39,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,Female,15.1,Standard 10,93%,,,"Dancing, Singing, Writing, Playing instruments like piano and ukulele",22,44,66,0,0,60,100,40,10,100,80,75,60,60,80,0,0.3,0.45,,,0.25,,0.38,0.18,0.3,0.22,0.34,0.25,0.31,,0.38,0.15,0.45,,,0.26,,,,,,0.26,,0.17,0.19,0.04,0.14,0.35,0.05,0.33,0.21,0.31,0.35,0.09,0.11,0.31,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,Male,14.11,10th grade,did not get 9th marks,spanish,doctor,"sketching, playing badminton",33,55,100,11,14,60,100,20,30,100,90,50,60,40,80,0,0.26,0.4,,,0.25,,0.21,0.26,0.25,0.29,0.3,0.3,0.1,,0.32,0.12,0.3,,,0.3,,,,,,0.29,,0.23,0.28,0.07,0.23,0.27,0.13,0.25,0.37,0.28,0.31,0.16,0.13,0.23,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,Female,46.1,,,,,"Water painting-nature, trees ",44,22,88,33,71,80,80,40,20,0,90,0,40,60,100,10,0.19,0.34,0.02,0.2,0.04,0.15,0.24,0.1,0.08,0.23,,0.23,0.2,0.2,0.23,0.18,0.2,0.14,0.13,0.1,0.02,0.22,0.22,0.22,0.2,,0.23,0.16,0.23,0.17,0.32,0.41,0.17,0.41,0.32,0.37,0.38,0.19,0.07,0.43,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,Male,27.5,Adjunct faculty,,,,higher education ,11,55,33,66,42,60,20,60,30,0,60,60,40,60,60,50,0.23,0.2,0.22,0.21,0.18,0.16,0.04,0.11,0.16,0.07,,0.18,0.1,0.18,0.2,0.11,0.21,0.16,0.25,0.13,0.29,0.24,0.23,0.09,0.14,,0.11,0.41,0.22,0.2,0.21,0.28,0.44,0.27,0.35,0.31,0.3,0.33,0.24,0.32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,Female,15.1,done with 10th ,,,,"art, sports",55,66,44,66,42,40,100,30,20,100,90,80,20,80,60,0,0.35,0.41,,,0.4,,0.07,0.26,0.36,0.23,0.13,0.39,0.21,,0.24,0.3,0.25,,,0.4,,,,,,0.47,,0.51,0.4,0.42,0.35,0.22,0.44,0.2,0.38,0.24,0.21,0.44,0.33,0.23,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,Male,15.8,"10th STD Academics, CET",50,Japanese,TEACHER,"Football,gaming and watching anime",33,33,77,77,85,40,80,30,30,50,80,60,40,60,60,0,0.22,0.45,,,0.24,,0.25,0.26,0.23,0.34,0.21,0.41,0.42,,0.33,0.27,0.4,,,0.27,,,,,,0.39,,0.33,0.37,0.4,0.44,0.28,0.35,0.25,0.46,0.21,0.17,0.39,0.19,0.28,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,Female,15.8,std. X,90,,"Engineer ,Doctor",Cooking and Fashion,44,88,33,22,28,80,40,40,40,90,90,70,80,40,80,0,0.36,0.37,,,0.23,,0.19,0.18,0.35,0.17,0.28,0.33,0.11,,0.36,0.26,0.27,,,0.25,,,,,,0.26,,0.39,0.21,0.1,0.11,0.38,0.36,0.38,0.28,0.47,0.49,0.28,0.24,0.37,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,Female,15.4,9th,81%,,,Calligraphy,66,55,88,100,71,60,40,70,10,90,80,50,40,20,100,0,0.33,0.5,,,0.37,,0.02,0.31,0.29,0.48,0.11,0.41,0.2,,0.21,0.28,0.21,,,0.26,,,,,,0.45,,0.43,0.49,0.43,0.6,0.2,0.43,0.18,0.6,0.2,0.18,0.42,0.29,0.24,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,Female,16.7,I am currently in class 10 (exams cancelled due to COVID-19),Final exams results yet to come .,"Not a foreign language, but I have learnt Sanskrit during my schooling and have keen interest in the language.",No,"I like reading , writing , participating in debates ,listening to podcasts , learning new skills , participating in group events etc . I have also participated and enjoyed anchoring and performing for various school events . ",77,88,88,55,28,60,60,40,30,40,80,85,20,40,40,0,0.32,0.4,,,0.44,,0.08,0.32,0.28,0.45,0.16,0.34,0.19,,0.15,0.28,0.21,,,0.41,,,,,,0.46,,0.37,0.5,0.33,0.49,0.16,0.33,0.12,0.55,0.16,0.15,0.36,0.32,0.16,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,Female,20.7,Cummins College of Engineering,8.025,A1 level of German Language,,"Reading (Non fiction books),Musical Instruments ,baking, writing, trekking.",33,66,66,0,14,80,100,30,20,50,80,35,60,80,20,0,0.24,0.35,,,0.25,,0.22,0.22,0.22,0.25,0.3,0.26,0.08,,0.37,0.11,0.28,,,0.27,,,,,,0.25,,0.21,0.23,0.05,0.16,0.3,0.17,0.3,0.31,0.35,0.39,0.17,0.13,0.28,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,Male,16.7,12 class Medical,95 % in class10,,,,44,77,11,66,85,60,80,20,40,60,60,35,20,20,40,0,0.29,0.39,,,0.24,,0.08,0.25,0.3,0.21,0.19,0.34,0.17,,0.37,0.37,0.24,,,0.28,,,,,,0.36,,0.52,0.26,0.29,0.29,0.36,0.6,0.36,0.4,0.45,0.41,0.47,0.29,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,Male,18.4,"Cleared 12th , Gave the NDA exam",none,,Boring,"Sports,Literature,Politics,History,Cooking,Powerlifting,Debates",55,66,11,33,85,40,60,30,40,60,80,85,80,100,60,0,0.25,0.3,,0.22,0.1,0.39,0.16,0.17,0.26,0.25,,0.33,0.14,,0.36,0.43,0.22,,,0.23,,,,0.21,,0.12,,0.49,0.35,0.41,0.29,0.44,0.48,0.44,0.27,0.53,0.51,0.45,0.34,0.39,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,Male,15.2,science ,60% around ,no ,"i hate chemistry so i dont want to be anything related to that subject, i also hate hindi , history , geography a ton ","space stuff, computers , hacking mom says that it is not good but i still like it , building computers , and i am an fitness addict ",11,55,55,44,28,100,80,40,20,20,70,15,60,100,100,0,0.19,0.37,,,0.21,,0.15,0.21,0.16,0.2,0.26,0.29,0.11,,0.37,0.08,0.3,,,0.24,,,,,,0.28,,0.22,0.21,0.08,0.19,0.28,0.22,0.28,0.34,0.32,0.35,0.2,0.11,0.33,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,Male,16,Completed 10th,NA (marks not yet declared),NA,"Farmer, Artist","Chess, Sports, Finance, Science, Maths, Technology",77,88,33,55,28,60,60,30,40,50,80,90,20,40,20,0,0.34,0.42,,,0.45,,0.09,0.24,0.34,0.27,0.18,0.34,0.19,,0.2,0.38,0.2,,,0.43,,,,,,0.47,,0.47,0.39,0.33,0.35,0.26,0.45,0.24,0.38,0.3,0.29,0.4,0.37,0.28,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,Female,15.4,Bal Shikshan Mandir School ,87%,,"A Doctor, CA ","Hobbies:- Dancing,Drawing,Playing,
Interests:- IT ,Architechture",66,0,66,33,100,100,80,40,20,90,80,65,20,40,60,0,0.21,0.74,,,0.14,,0.44,0.13,0.21,0.45,0.4,0.37,0.46,,0.36,0.37,0.38,,,0.23,,,,,,0.1,,0.22,0.31,0.32,0.45,0.53,0.23,0.51,0.27,0.47,0.47,0.24,0.17,0.55,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,Female,15.5,10th grade,85%,"German, French, Korean","Engineer, Surgeon, Journalist, Accountant, Banker.","Music, Design, Sketching, Culinary, Reading, Writing, Health, Photography, Travelling.",88,44,33,33,57,60,100,40,10,70,90,65,40,40,80,0,0.29,0.58,,,0.19,,0.32,0.15,0.3,0.34,0.3,0.37,0.34,,0.35,0.41,0.3,,,0.27,,,,,,0.11,,0.33,0.3,0.33,0.33,0.47,0.29,0.47,0.18,0.48,0.48,0.28,0.28,0.46,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,Male,14.1,10th std,75%,,a doctor,food and cooking,88,66,55,77,57,40,40,30,50,100,60,35,20,40,80,0,0.31,0.46,,,0.4,,0.1,0.3,0.31,0.44,0.15,0.32,0.16,,0.19,0.35,0.14,,,0.42,,,,,,0.42,,0.49,0.52,0.53,0.54,0.15,0.41,0.15,0.5,0.17,0.15,0.49,0.31,0.17,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,Female,17.3,"11th- IBDP- Physics, Chemistry, Math, English, Spanish, Economics","100%-tenth, 41-42/42-IB",Spanish,nope,"music- Harmonium/composing/singing, drawing, crochet, writing",88,88,44,100,14,40,100,30,20,100,80,95,40,60,0,0,0.4,0.45,,,0.58,,0.04,0.31,0.4,0.28,0.1,0.35,0.27,,0.17,0.37,0.23,,,0.52,,,,,,0.66,,0.57,0.51,0.49,0.42,0.15,0.47,0.13,0.47,0.16,0.15,0.49,0.41,0.17,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,Female,13.8,9th Standard SSC board,85+,,,Reading Books,100,88,88,33,28,20,40,50,30,100,90,60,60,60,80,0,0.38,0.37,,,0.34,,0.16,0.32,0.35,0.51,0.18,0.34,0.11,,0.22,0.26,0.15,,,0.35,,,,,,0.26,,0.42,0.55,0.46,0.45,0.2,0.25,0.19,0.46,0.22,0.23,0.39,0.3,0.12,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,Male,16.3,waiting for SSC 10th result,,japanese introduction,any profession related to medical (biology) stream,"singing, cycling, playing cricket",33,77,33,22,28,80,60,30,40,80,90,70,20,60,0,0,0.33,0.37,,,0.22,,0.2,0.17,0.32,0.14,0.29,0.33,0.12,,0.38,0.26,0.3,,,0.26,,,,,,0.26,,0.36,0.19,0.09,0.1,0.39,0.34,0.39,0.26,0.47,0.49,0.26,0.23,0.39,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,Male,14.2,10th Grade,98%,French,Regular employee ,"Art, Music, Table tennis, badminton, animation, karate, chess",66,88,22,33,14,20,80,40,20,60,70,90,0,0,20,0,0.39,0.29,,,0.35,,0.16,0.26,0.4,0.24,0.18,0.26,0.16,,0.29,0.35,0.23,,,0.35,,,,,,0.3,,0.48,0.39,0.36,0.2,0.3,0.35,0.29,0.27,0.35,0.37,0.39,0.34,0.24,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,Female,14.5,9th std,85% in 8th std,no,,"dance , drama, drawing, badminton",66,55,22,11,14,60,60,50,20,50,90,40,60,20,40,0,0.29,0.4,,,0.33,,0.2,0.15,0.29,0.25,0.26,0.3,0.08,,0.31,0.29,0.19,,,0.32,,,,,,0.26,,0.33,0.25,0.2,0.19,0.38,0.28,0.4,0.17,0.45,0.48,0.25,0.25,0.37,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,Female,16.6,I have done with 10th ,Not given by school yet,No,"I don't want a lot of theory. 
Little is ok","Dance, cooking and piano ",55,33,55,44,14,0,60,40,30,70,70,30,60,100,60,0,0.25,0.44,,,0.35,,0.34,0.24,0.28,0.32,0.26,0.27,0.33,,0.23,0.18,0.27,,,0.35,,,,,,0.33,,0.29,0.37,0.39,0.28,0.25,0.1,0.25,0.24,0.18,0.21,0.28,0.16,0.21,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,Male,15.11,10th Appeared,"Exam got cancelled, waiting for result",German,Engineer or doctor,"Lego, reading, chess, football, tennis, writing",55,55,44,66,100,40,80,20,40,100,70,40,0,40,20,0,0.29,0.43,,,0.29,,0.08,0.24,0.31,0.27,0.16,0.38,0.17,,0.3,0.41,0.18,,,0.34,,,,,,0.36,,0.53,0.4,0.51,0.43,0.3,0.53,0.29,0.4,0.35,0.3,0.51,0.31,0.31,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,Male,14.7,"S.P.M English School, Secondary",85,German,Performer/lecturer,"Chess, Research, microbiology",88,55,44,22,14,0,80,10,50,100,80,70,80,80,60,0,0.32,0.4,,,0.39,,0.23,0.23,0.36,0.26,0.25,0.28,0.13,,0.25,0.37,0.19,,,0.46,,,,,,0.33,,0.44,0.41,0.44,0.25,0.3,0.25,0.3,0.21,0.32,0.35,0.37,0.31,0.22,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,Female,21.3,Hotel Management final year,75%+,german,,"dance, baking, reading, ",100,66,77,55,0,100,60,40,30,50,80,80,80,40,60,0,0.28,0.56,,,0.54,,0.08,0.25,0.24,0.45,0.2,0.31,0.18,,0.11,0.3,0.2,,,0.48,,,,,,0.53,,0.3,0.47,0.31,0.47,0.16,0.25,0.12,0.46,0.15,0.16,0.28,0.29,0.23,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,Male,16.7,10 Not Complited,84% in 9th Standerd,No,I am not interested in Biology ,"Playing Tabala ,And watching Cid Program ",77,55,33,88,57,40,60,10,60,80,70,30,20,60,20,0,0.25,0.46,,,0.42,,0.1,0.25,0.28,0.28,0.18,0.36,0.18,,0.21,0.41,0.13,,,0.47,,,,,,0.48,,0.54,0.43,0.52,0.45,0.24,0.51,0.25,0.4,0.28,0.25,0.5,0.33,0.28,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,Male,15.1,In 10th,,,,"Science,Biology,Chemistry,Physics,Robotics,Math(Algebra),Reading,Sports,Cycling,Space Physics,Programming.",55,55,44,11,57,80,100,50,0,100,90,50,80,60,0,0,0.32,0.47,,,0.13,,0.19,0.15,0.31,0.26,0.26,0.35,0.1,,0.39,0.31,0.23,,,0.2,,,,,,0.06,,0.36,0.26,0.24,0.25,0.44,0.33,0.45,0.23,0.52,0.53,0.28,0.24,0.43,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,Female,15.6,Year 10,80%,,,"Baking, watching Netflix, going on walks",66,0,66,0,71,100,60,70,0,90,80,65,40,40,80,0,0.25,0.69,,,0.13,,0.47,0.09,0.24,0.45,0.39,0.32,0.41,,0.38,0.3,0.4,,,0.12,,,,,,0.03,,0.16,0.28,0.25,0.38,0.54,0.15,0.52,0.2,0.48,0.5,0.17,0.15,0.53,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,Male,18.4,12th HSC,,German (Partial),Jobs where work is tedious and repetitive,"Physics, Logic, Reading",22,66,44,66,57,60,80,20,40,60,90,80,40,0,40,0,0.3,0.37,,,0.25,,0.08,0.23,0.3,0.13,0.19,0.4,0.2,,0.33,0.34,0.34,,,0.29,,,,,,0.38,,0.43,0.26,0.23,0.26,0.29,0.47,0.27,0.39,0.33,0.31,0.38,0.27,0.32,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,Female,14.11,I am studying in school right now.I am currently in 10th grade ,85%,,Yes. I dont want to become an engineer or a  CA.Basically I dont want to go in a field where maths is involved.As my maths is a bit weak.And i dont have any interest in studying maths.,"Dancing,Singing,Cooking.",55,44,88,0,28,40,100,30,20,10,90,45,80,40,60,0,0.18,0.37,,,0.26,,0.39,0.22,0.18,0.38,0.32,0.31,0.28,,0.3,0.18,0.29,,,0.31,,,,,,0.21,,0.17,0.36,0.31,0.34,0.33,0.09,0.32,0.28,0.29,0.31,0.21,0.16,0.27,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,Female,14.1,10th std,65 percent,learning,doctor and engineer,"classical dance, sports, cooking",77,44,66,66,28,60,80,30,30,40,90,60,40,80,60,0,0.22,0.57,,,0.46,,0.24,0.24,0.22,0.4,0.24,0.38,0.38,,0.17,0.25,0.27,,,0.44,,,,,,0.5,,0.28,0.4,0.35,0.47,0.23,0.23,0.21,0.39,0.16,0.16,0.28,0.24,0.27,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,Male,23.11,,7.34 CGPA ,No,,,66,44,22,22,100,40,140,10,20,10,70,60,40,20,40,0,0.11,0.34,,0.23,0.08,0.21,0.28,0.1,0.14,0.23,,0.26,0.27,0.11,0.35,0.35,0.23,,0.16,0.22,,,,0.24,0.26,0.08,,0.35,0.31,0.44,0.33,0.52,0.37,0.52,0.18,0.55,0.52,0.39,0.27,0.47,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,Male,15.7,10th CBSE,,No (English),I am absolutely not sure,"Playing Sports like Cricket, Football etc....!",77,33,66,66,57,60,80,30,30,20,80,20,20,60,80,0,0.15,0.58,,,0.34,,0.26,0.23,0.15,0.43,0.25,0.37,0.37,,0.21,0.27,0.24,,,0.36,,,,,,0.36,,0.27,0.39,0.39,0.52,0.27,0.28,0.27,0.39,0.22,0.21,0.32,0.21,0.32,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,Male,15.4,10th std,85%,None,Pursue medicine,"Art , Music , Singing , origami, photography , reading , Bird watching , hiking , cycling , Acting , ",66,55,55,55,100,60,60,30,40,70,90,60,0,60,0,0,0.28,0.47,,,0.27,,0.09,0.25,0.27,0.42,0.19,0.43,0.16,,0.27,0.39,0.2,,,0.32,,,,,,0.31,,0.4,0.42,0.41,0.52,0.28,0.43,0.26,0.47,0.31,0.28,0.43,0.28,0.29,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,Male,15.9,10th std,85%,,Lawyer,"Hobbies - Basketball , Football , Tabla ",55,77,55,88,71,100,60,40,30,90,80,60,0,60,40,0,0.32,0.53,,,0.35,,0.05,0.27,0.28,0.37,0.19,0.4,0.2,,0.23,0.32,0.2,,,0.34,,,,,,0.44,,0.44,0.43,0.36,0.51,0.23,0.47,0.22,0.55,0.27,0.26,0.42,0.29,0.31,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,Male,14.1,10th SSC,85%,,,cricket,33,55,55,55,28,40,20,50,40,100,70,30,40,80,80,0,0.31,0.34,,,0.36,,0.08,0.25,0.31,0.26,0.14,0.3,0.12,,0.25,0.13,0.26,,,0.3,,,,,,0.46,,0.39,0.33,0.28,0.28,0.13,0.3,0.12,0.41,0.13,0.12,0.36,0.17,0.15,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,Male,18.1,Science,90% in 10th SSC,,"Doctor, even though I have respect for the field, biology isn't quite my cup of tea","singing, tennis, cricket, acting, Indian history",33,88,88,11,14,40,80,60,0,20,90,70,40,60,60,0,0.32,0.17,,,0.23,,0.18,0.3,0.28,0.31,0.18,0.3,0.11,,0.35,0.11,0.32,,,0.16,,,,,,0.24,,0.27,0.35,0.17,0.21,0.21,0.2,0.19,0.41,0.24,0.25,0.27,0.19,0.14,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,Male,16.4,I have just pass class 10 ,Waiting for result,No,A common man ,I like playing cricket and football,33,55,55,22,14,60,40,40,40,10,60,5,100,100,100,0,0.19,0.3,,,0.28,,0.19,0.21,0.18,0.24,0.27,0.22,0.05,,0.32,0.1,0.23,,,0.27,,,,,,0.3,,0.2,0.21,0.08,0.16,0.25,0.17,0.26,0.3,0.29,0.33,0.2,0.11,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,Female,14.11,PG Garodia School ICSE,60%,German Basics,I do not wish to be a failure and I do not want to be serving anyone in life (eg: being a housewife or maid),"Multiple areas of interests such as science (mainly physics and astrobiology), art, self defense, comics, psychology, horror, animation, etc.",11,77,44,55,28,40,100,30,20,30,80,80,100,80,100,0,0.3,0.23,,,0.33,,0.08,0.26,0.31,0.08,0.13,0.34,0.2,,0.33,0.22,0.36,,,0.32,,,,,,0.45,,0.43,0.29,0.27,0.19,0.2,0.42,0.18,0.37,0.23,0.2,0.39,0.27,0.21,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
